,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
V11,0.257423877332989,0.223154169077208,0.0257334196005781,-0.26818178073642,-0.326983773794566,-0.41902637732295,0.445370750267438,-0.181773272174688,0.269351608027965,0.113302737110079,1.0,0.0188515518746461,0.0576477695200008,0.0206715757504397,0.201987194661459,-0.229343375551587,-0.11316568732876,-0.108804106229125,-0.039981577309701,-0.339219894701444
V12,0.340019307015695,0.213350687459175,0.190286950409863,-0.201498912266313,-0.000811547336928,-0.0279335724031498,-0.427662174005965,0.303271764781171,-0.149291394560633,-0.0858235419935459,-0.0584380789864045,1.0,-0.616512158614426,0.28347717189178,-0.247195325184189,0.0974111798680762,-0.0526713683899875,-0.184612165997708,0.0383108083387804,-0.0995914503654766
V13,0.318409697196655,-0.644749792026488,0.542318834973728,-0.131448790751026,-0.33620586218318,0.0144614351867114,1.01196287543363,0.195625266696208,0.879405937675269,0.700768709832192,0.137716608175386,0.244719939838579,1.0,-0.267264595757952,-0.216073164309887,0.659942281430446,-0.408274107233916,0.388716638885063,-0.0927085386603015,-0.214840497903046
V14,0.638104252344756,-0.0207344963508497,0.0243019402998887,-0.416566958243722,0.452728818694802,-0.130186554686773,0.142128808422744,0.696198171706149,-0.104471183151973,0.0625308581385943,1.08724822400643,-0.0529946754808821,-0.156099582408328,1.0,0.0140888987412322,-0.104865896633156,-0.176862558360004,0.796101413578596,-0.544433515370214,-0.355289320803823
V15,0.252525447346772,0.225628397922704,-0.28514424364897,0.0919145141860752,-0.243835781791313,-0.465171887638228,-0.0766070702758143,-0.106150521170653,-0.212270905836212,-0.104035627378684,-0.0207746334118025,-0.245707812735552,0.0398645725952966,0.324345112017997,1.0,-0.0628269525558143,0.33542308739119,0.392648419927706,0.0230524832419239,-0.0158716312630942
V16,0.186273213693517,-0.14219963135978,0.0800510708428656,-0.378310413357592,0.0971429528667498,0.248571239095176,-0.0271554873576696,-0.0118421785890528,-0.0495937163020093,0.0621586215751245,0.0720119950945873,-0.03306332215552,-0.183230881618176,-0.058490195233666,0.0248309694881423,1.0,-0.590545534414509,-0.0362561276334732,-0.155516792677714,-0.260612113068174
V17,-0.0604598766317978,-0.188435054142199,-0.163209026019877,-0.0040072652816714,0.0238279374596206,-0.114459306399444,0.0104225255189472,-0.0697380391716997,-0.113000258407554,-0.261525263105769,0.284855472441868,0.287614580025897,-0.203833808718908,0.0444664503946343,-0.306480292224622,-0.0943316627143291,1.0,-0.35024398370094,0.192499803086495,-0.158059079464859
V18,0.229013625892637,0.186686811965254,-0.154441941705692,-0.19036707508251,0.225814018193572,0.0470230473685689,0.251271389676763,-0.0346626323102171,-0.130982894385912,0.0311434755495643,0.428394534673701,-0.130585795346889,-0.022950650994168,0.0256373348549024,0.0147985698937941,0.0632430283015219,-0.0843375307520599,1.0,0.0310238875854074,-0.162446746346727
V19,0.499210666034469,-0.0894361946889222,-0.101260854080897,0.131345535870451,-0.440129715723482,-0.0879271000244561,0.454171838736617,-0.679819732823794,0.0210902964055946,-0.124975886593588,-0.46460136342285,-0.117271518470218,-0.0716778329678376,0.100019355310896,-0.266833646662712,0.342762084330998,-0.0357652630666284,-0.144062423620267,1.0,-0.111282376370609
V20,-0.339619678871301,-0.0475643630186004,0.311488801685921,0.100588593272925,-0.0859905480000871,-0.126453194858402,-0.505233676293535,-0.557911624257322,0.0010439147759121,0.352487260334842,0.291560655885268,0.0929613479157992,-0.291100988956799,0.525474980296968,-0.40345136156952,0.233087747994048,-0.360730455942315,-0.0349702773520455,0.414800352731756,1.0
